New track in update: 'HARM1'
New track in update: 'HARM2'
New track in update: 'HARM3'
Differences found in track 'PART DRUMS':
Time: 19140, removed: TOM GEMS PAD 2
Time: 79520, added: EXPERT 2xKick
Time: 79640, added: HARD Blue
Time: 79640, added: EASY Red
Time: 79640, added: EXPERT Blue
Time: 79640, added: MEDIUM Red
Time: 79640, added: EXPERT 2xKick
Time: 79640, added: HARD Red
Time: 79640, added: EXPERT Kick
Time: 79640, added: EXPERT Red
Time: 79640, added: MEDIUM Blue
Time: 79680, removed: HARD Blue
Time: 79680, removed: EASY Red
Time: 79680, removed: EXPERT Blue
Time: 79680, removed: MEDIUM Red
Time: 79680, removed: HARD Red
Time: 79680, removed: EXPERT Kick
Time: 79680, removed: EXPERT Red
Time: 79680, removed: MEDIUM Blue
Time: 79800, added: EXPERT 2xKick
Time: 79960, added: EXPERT 2xKick
Time: 79960, added: EXPERT Kick
Time: 80000, removed: EXPERT Kick
Time: 80120, added: EXPERT 2xKick
Time: 80280, added: EXPERT 2xKick
Time: 80480, added: EXPERT 2xKick
Time: 80600, added: HARD Blue
Time: 80600, added: EXPERT Blue
Time: 80600, added: EXPERT 2xKick
Time: 80600, added: HARD Kick
Time: 80600, added: EXPERT Kick
Time: 80600, added: EASY Kick
Time: 80600, added: MEDIUM Kick
Time: 80600, added: MEDIUM Blue
Time: 80640, removed: EASY Kick
Time: 80640, removed: HARD Blue
Time: 80640, removed: MEDIUM Kick
Time: 80640, removed: EXPERT Blue
Time: 80640, removed: HARD Kick
Time: 80640, removed: EXPERT Kick
Time: 80640, removed: MEDIUM Blue
Time: 80760, added: EXPERT 2xKick
Time: 80920, added: EXPERT 2xKick
Time: 80920, added: EXPERT Kick
Time: 80960, removed: EXPERT Kick
Time: 81080, added: EXPERT 2xKick
Time: 81240, added: EXPERT 2xKick
Time: 81440, added: EXPERT 2xKick
Time: 81560, added: HARD Blue
Time: 81560, added: EASY Red
Time: 81560, added: EXPERT Blue
Time: 81560, added: MEDIUM Red
Time: 81560, added: EXPERT 2xKick
Time: 81560, added: HARD Red
Time: 81560, added: EXPERT Kick
Time: 81560, added: EXPERT Red
Time: 81560, added: MEDIUM Blue
Time: 81600, removed: HARD Blue
Time: 81600, removed: EASY Red
Time: 81600, removed: EXPERT Blue
Time: 81600, removed: MEDIUM Red
Time: 81600, removed: HARD Red
Time: 81600, removed: EXPERT Kick
Time: 81600, removed: EXPERT Red
Time: 81600, removed: MEDIUM Blue
Time: 81720, added: EXPERT 2xKick
Time: 81880, added: EXPERT 2xKick
Time: 81880, added: EXPERT Kick
Time: 81920, removed: EXPERT Kick
Time: 82040, added: EXPERT 2xKick
Time: 82200, added: EXPERT 2xKick
Time: 82400, added: EXPERT 2xKick
Time: 82520, added: EASY Yellow
Time: 82520, added: EXPERT 2xKick
Time: 82520, added: HARD Kick
Time: 82520, added: MEDIUM Yellow
Time: 82520, added: EXPERT Kick
Time: 82520, added: EXPERT Yellow
Time: 82520, added: TOM GEMS PAD 2
Time: 82520, added: DRUM FILL
Time: 82520, added: MEDIUM Blue
Time: 82520, added: HARD Blue
Time: 82520, added: DRUM FILL (use all 5)
Time: 82520, added: EXPERT Blue
Time: 82520, added: DRUM FILL
Time: 82520, added: TOM GEMS PAD 3
Time: 82520, added: TOM GEMS PAD 4
Time: 82520, added: DRUM FILL
Time: 82520, added: DRUM FILL
Time: 82560, removed: EASY Yellow
Time: 82560, removed: HARD Kick
Time: 82560, removed: MEDIUM Yellow
Time: 82560, removed: EXPERT Kick
Time: 82560, removed: EXPERT Yellow
Time: 82560, removed: TOM GEMS PAD 2
Time: 82560, removed: DRUM FILL
Time: 82560, removed: MEDIUM Blue
Time: 82560, removed: HARD Blue
Time: 82560, removed: DRUM FILL (use all 5)
Time: 82560, removed: EXPERT Blue
Time: 82560, removed: DRUM FILL
Time: 82560, removed: TOM GEMS PAD 3
Time: 82560, removed: TOM GEMS PAD 4
Time: 82560, removed: DRUM FILL
Time: 82560, removed: DRUM FILL
Time: 82680, added: EXPERT 2xKick
Time: 82840, added: EXPERT 2xKick
Time: 82840, added: HARD Blue
Time: 82840, added: EXPERT Kick
Time: 82840, added: EXPERT Blue
Time: 82880, removed: HARD Blue
Time: 82880, removed: EXPERT Kick
Time: 82880, removed: EXPERT Blue
Time: 83000, added: EXPERT 2xKick
Time: 83160, added: EXPERT 2xKick
Time: 83320, added: EXPERT 2xKick
Time: 83480, added: HARD Blue
Time: 83480, added: EXPERT Blue
Time: 83480, added: EASY Yellow
Time: 83480, added: EXPERT 2xKick
Time: 83480, added: HARD Kick
Time: 83480, added: MEDIUM Yellow
Time: 83480, added: EXPERT Kick
Time: 83480, added: EXPERT Yellow
Time: 83480, added: MEDIUM Blue
Time: 83520, removed: HARD Blue
Time: 83520, removed: EXPERT Blue
Time: 83520, removed: EASY Yellow
Time: 83520, removed: HARD Kick
Time: 83520, removed: MEDIUM Yellow
Time: 83520, removed: EXPERT Kick
Time: 83520, removed: EXPERT Yellow
Time: 83520, removed: MEDIUM Blue
Time: 83640, added: EXPERT 2xKick
Time: 83800, added: EXPERT 2xKick
Time: 83800, added: HARD Blue
Time: 83800, added: EXPERT Kick
Time: 83800, added: EXPERT Blue
Time: 83840, removed: HARD Blue
Time: 83840, removed: EXPERT Kick
Time: 83840, removed: EXPERT Blue
Time: 83960, added: EXPERT 2xKick
Time: 84060, added: EXPERT 2xKick
Time: 114200, removed: TOM GEMS PAD 2
Time: 115120, removed: EXPERT Yellow
Time: 115120, removed: TOM GEMS PAD 2
Time: 115120, removed: EASY Yellow
Time: 115120, removed: MEDIUM Yellow
Time: 115120, removed: EXPERT Kick
Time: 115120, removed: HARD Yellow
Time: 115160, added: EXPERT Yellow
Time: 115160, added: EASY Yellow
Time: 115160, added: MEDIUM Yellow
Time: 115160, added: EXPERT Kick
Time: 115160, added: HARD Yellow
Time: 116120, removed: TOM GEMS PAD 2
Time: 122040, added: EXPERT 2xKick
Time: 122200, added: EXPERT 2xKick
Time: 122200, added: HARD Blue
Time: 122200, added: EXPERT Kick
Time: 122200, added: EXPERT Blue
Time: 122240, removed: HARD Blue
Time: 122240, removed: EXPERT Kick
Time: 122240, removed: EXPERT Blue
Time: 122360, added: EXPERT 2xKick
Time: 122520, added: EXPERT 2xKick
Time: 122680, added: EXPERT 2xKick
Time: 122840, added: HARD Blue
Time: 122840, added: EXPERT Blue
Time: 122840, added: EASY Yellow
Time: 122840, added: EXPERT 2xKick
Time: 122840, added: HARD Kick
Time: 122840, added: MEDIUM Yellow
Time: 122840, added: EXPERT Kick
Time: 122840, added: EXPERT Yellow
Time: 122840, added: MEDIUM Blue
Time: 122880, removed: HARD Blue
Time: 122880, removed: EXPERT Blue
Time: 122880, removed: EASY Yellow
Time: 122880, removed: HARD Kick
Time: 122880, removed: MEDIUM Yellow
Time: 122880, removed: EXPERT Kick
Time: 122880, removed: EXPERT Yellow
Time: 122880, removed: MEDIUM Blue
Time: 123000, added: EXPERT 2xKick
Time: 123160, added: EXPERT 2xKick
Time: 123160, added: HARD Blue
Time: 123160, added: EXPERT Kick
Time: 123160, added: EXPERT Blue
Time: 123200, removed: HARD Blue
Time: 123200, removed: EXPERT Kick
Time: 123200, removed: EXPERT Blue
Time: 123320, added: EXPERT 2xKick
Time: 123480, added: EXPERT 2xKick
Time: 123640, added: EXPERT 2xKick
Time: 123800, added: HARD Blue
Time: 123800, added: EXPERT Blue
Time: 123800, added: EASY Yellow
Time: 123800, added: EXPERT 2xKick
Time: 123800, added: HARD Kick
Time: 123800, added: MEDIUM Yellow
Time: 123800, added: EXPERT Kick
Time: 123800, added: EXPERT Yellow
Time: 123800, added: MEDIUM Blue
Time: 123840, removed: HARD Blue
Time: 123840, removed: EXPERT Blue
Time: 123840, removed: EASY Yellow
Time: 123840, removed: HARD Kick
Time: 123840, removed: MEDIUM Yellow
Time: 123840, removed: EXPERT Kick
Time: 123840, removed: EXPERT Yellow
Time: 123840, removed: MEDIUM Blue
Time: 123960, added: EXPERT 2xKick
Time: 124120, added: EXPERT 2xKick
Time: 124120, added: HARD Blue
Time: 124120, added: EXPERT Kick
Time: 124120, added: EXPERT Blue
Time: 124160, removed: HARD Blue
Time: 124160, removed: EXPERT Kick
Time: 124160, removed: EXPERT Blue
Time: 124280, added: EXPERT 2xKick
Time: 124440, added: EXPERT 2xKick
Time: 124600, added: EXPERT 2xKick
Time: 124760, added: HARD Blue
Time: 124760, added: EXPERT Blue
Time: 124760, added: EASY Yellow
Time: 124760, added: EXPERT 2xKick
Time: 124760, added: HARD Kick
Time: 124760, added: MEDIUM Yellow
Time: 124760, added: EXPERT Kick
Time: 124760, added: EXPERT Yellow
Time: 124760, added: MEDIUM Blue
Time: 124800, removed: HARD Blue
Time: 124800, removed: EXPERT Blue
Time: 124800, removed: EASY Yellow
Time: 124800, removed: HARD Kick
Time: 124800, removed: MEDIUM Yellow
Time: 124800, removed: EXPERT Kick
Time: 124800, removed: EXPERT Yellow
Time: 124800, removed: MEDIUM Blue
Time: 124920, added: EXPERT 2xKick
Time: 125080, added: EXPERT 2xKick
Time: 125080, added: HARD Blue
Time: 125080, added: EXPERT Kick
Time: 125080, added: EXPERT Blue
Time: 125120, removed: HARD Blue
Time: 125120, removed: EXPERT Kick
Time: 125120, removed: EXPERT Blue
Time: 125240, added: EXPERT 2xKick
Time: 125400, added: EXPERT 2xKick
Time: 125560, added: EXPERT 2xKick
Time: 125700, added: EXPERT 2xKick
Time: 125880, added: EXPERT 2xKick
Time: 126040, added: EXPERT 2xKick
Time: 126040, added: EXPERT Kick
Time: 126080, removed: EXPERT Kick
Time: 126200, added: EXPERT 2xKick
Time: 126360, added: EXPERT 2xKick
Time: 126560, added: EXPERT 2xKick
Time: 126680, added: HARD Blue
Time: 126680, added: EASY Red
Time: 126680, added: EXPERT Blue
Time: 126680, added: MEDIUM Red
Time: 126680, added: EXPERT 2xKick
Time: 126680, added: HARD Red
Time: 126680, added: EXPERT Kick
Time: 126680, added: EXPERT Red
Time: 126680, added: MEDIUM Blue
Time: 126720, removed: HARD Blue
Time: 126720, removed: EASY Red
Time: 126720, removed: EXPERT Blue
Time: 126720, removed: MEDIUM Red
Time: 126720, removed: HARD Red
Time: 126720, removed: EXPERT Kick
Time: 126720, removed: EXPERT Red
Time: 126720, removed: MEDIUM Blue
Time: 126840, added: EXPERT 2xKick
Time: 127000, added: EXPERT 2xKick
Time: 127000, added: EXPERT Kick
Time: 127040, removed: EXPERT Kick
Time: 127160, added: EXPERT 2xKick
Time: 127320, added: EXPERT 2xKick
Time: 127520, added: EXPERT 2xKick
Time: 127640, added: HARD Blue
Time: 127640, added: EXPERT Blue
Time: 127640, added: OVERDRIVE
Time: 127640, added: EXPERT 2xKick
Time: 127640, added: HARD Kick
Time: 127640, added: EXPERT Kick
Time: 127640, added: EASY Kick
Time: 127640, added: MEDIUM Kick
Time: 127640, added: MEDIUM Blue
Time: 127680, removed: HARD Blue
Time: 127680, removed: EXPERT Blue
Time: 127680, removed: OVERDRIVE
Time: 127680, removed: HARD Kick
Time: 127680, removed: EXPERT Kick
Time: 127680, removed: EASY Kick
Time: 127680, removed: MEDIUM Kick
Time: 127680, removed: MEDIUM Blue
Time: 127800, added: EXPERT 2xKick
Time: 127960, added: EXPERT 2xKick
Time: 127960, added: EXPERT Kick
Time: 128000, removed: EXPERT Kick
Time: 128160, added: EXPERT 2xKick
Time: 128280, added: EXPERT 2xKick
Time: 128440, added: EXPERT 2xKick
Time: 128600, added: HARD Blue
Time: 128600, added: EASY Red
Time: 128600, added: EXPERT Blue
Time: 128600, added: MEDIUM Red
Time: 128600, added: EXPERT 2xKick
Time: 128600, added: HARD Red
Time: 128600, added: EXPERT Kick
Time: 128600, added: EXPERT Red
Time: 128600, added: MEDIUM Blue
Time: 128640, removed: HARD Blue
Time: 128640, removed: EASY Red
Time: 128640, removed: EXPERT Blue
Time: 128640, removed: MEDIUM Red
Time: 128640, removed: HARD Red
Time: 128640, removed: EXPERT Kick
Time: 128640, removed: EXPERT Red
Time: 128640, removed: MEDIUM Blue
Time: 128760, added: EXPERT 2xKick
Time: 128920, added: EXPERT 2xKick
Time: 128920, added: EXPERT Kick
Time: 128960, removed: EXPERT Kick
Time: 129080, added: EXPERT 2xKick
Time: 129240, added: EXPERT 2xKick
Time: 129440, added: EXPERT 2xKick
Time: 129560, added: HARD Blue
Time: 129560, added: EXPERT Blue
Time: 129560, added: OVERDRIVE
Time: 129560, added: EXPERT 2xKick
Time: 129560, added: HARD Kick
Time: 129560, added: EXPERT Kick
Time: 129560, added: EASY Kick
Time: 129560, added: MEDIUM Kick
Time: 129560, added: MEDIUM Blue
Time: 129600, removed: HARD Blue
Time: 129600, removed: EXPERT Blue
Time: 129600, removed: OVERDRIVE
Time: 129600, removed: HARD Kick
Time: 129600, removed: EXPERT Kick
Time: 129600, removed: EASY Kick
Time: 129600, removed: MEDIUM Kick
Time: 129600, removed: MEDIUM Blue
Time: 129720, added: EXPERT 2xKick
Time: 129880, added: EXPERT 2xKick
Time: 129880, added: EXPERT Kick
Time: 129920, removed: EXPERT Kick
Time: 130040, added: EXPERT 2xKick
Time: 130200, added: EXPERT 2xKick
Time: 130400, added: EXPERT 2xKick
Time: 130520, added: HARD Blue
Time: 130520, added: EASY Red
Time: 130520, added: EXPERT Blue
Time: 130520, added: MEDIUM Red
Time: 130520, added: EXPERT 2xKick
Time: 130520, added: HARD Red
Time: 130520, added: EXPERT Kick
Time: 130520, added: EXPERT Red
Time: 130520, added: MEDIUM Blue
Time: 130560, removed: HARD Blue
Time: 130560, removed: EASY Red
Time: 130560, removed: EXPERT Blue
Time: 130560, removed: MEDIUM Red
Time: 130560, removed: HARD Red
Time: 130560, removed: EXPERT Kick
Time: 130560, removed: EXPERT Red
Time: 130560, removed: MEDIUM Blue
Time: 130680, added: EXPERT 2xKick
Time: 130840, added: EXPERT 2xKick
Time: 130840, added: EXPERT Kick
Time: 130880, removed: EXPERT Kick
Time: 131000, added: EXPERT 2xKick
Time: 131160, added: EXPERT 2xKick
Time: 131360, added: EXPERT 2xKick
Time: 131480, added: HARD Blue
Time: 131480, added: EXPERT Blue
Time: 131480, added: EXPERT 2xKick
Time: 131480, added: HARD Kick
Time: 131480, added: Unknown Note (106)
Time: 131480, added: EXPERT Kick
Time: 131480, added: EASY Kick
Time: 131480, added: MEDIUM Kick
Time: 131480, added: MEDIUM Blue
Time: 131520, removed: HARD Blue
Time: 131520, removed: EXPERT Blue
Time: 131520, removed: HARD Kick
Time: 131520, removed: Unknown Note (106)
Time: 131520, removed: EXPERT Kick
Time: 131520, removed: EASY Kick
Time: 131520, removed: MEDIUM Kick
Time: 131520, removed: MEDIUM Blue
Time: 131640, added: EXPERT 2xKick
Time: 131800, added: EXPERT 2xKick
Time: 131800, added: EXPERT Kick
Time: 131840, removed: EXPERT Kick
Time: 131960, added: EXPERT 2xKick
Time: 132120, added: EXPERT 2xKick
Time: 132320, added: EXPERT 2xKick
Time: 132440, added: HARD Blue
Time: 132440, added: EASY Red
Time: 132440, added: EXPERT Blue
Time: 132440, added: MEDIUM Red
Time: 132440, added: EXPERT 2xKick
Time: 132440, added: HARD Red
Time: 132440, added: EXPERT Kick
Time: 132440, added: EXPERT Red
Time: 132440, added: MEDIUM Blue
Time: 132480, removed: HARD Blue
Time: 132480, removed: EASY Red
Time: 132480, removed: EXPERT Blue
Time: 132480, removed: MEDIUM Red
Time: 132480, removed: HARD Red
Time: 132480, removed: EXPERT Kick
Time: 132480, removed: EXPERT Red
Time: 132480, removed: MEDIUM Blue
Time: 132600, added: EXPERT 2xKick
Time: 132760, added: EXPERT 2xKick
Time: 132760, added: EXPERT Kick
Time: 132800, removed: EXPERT Kick
Time: 132920, added: EXPERT 2xKick
Time: 133080, added: EXPERT 2xKick
Time: 133280, added: EXPERT 2xKick
Time: 133400, added: HARD Blue
Time: 133400, added: EXPERT Blue
Time: 133400, added: EXPERT 2xKick
Time: 133400, added: HARD Kick
Time: 133400, added: EXPERT Kick
Time: 133400, added: EASY Kick
Time: 133400, added: MEDIUM Kick
Time: 133400, added: MEDIUM Blue
Time: 133440, removed: EASY Kick
Time: 133440, removed: HARD Blue
Time: 133440, removed: MEDIUM Kick
Time: 133440, removed: EXPERT Blue
Time: 133440, removed: HARD Kick
Time: 133440, removed: EXPERT Kick
Time: 133440, removed: MEDIUM Blue
Time: 133560, added: EXPERT 2xKick
Time: 133720, added: EXPERT 2xKick
Time: 133720, added: EXPERT Kick
Time: 133760, removed: EXPERT Kick
Time: 133920, added: EXPERT 2xKick
Time: 134040, added: EXPERT 2xKick
Time: 134200, added: EXPERT 2xKick
Time: 134360, added: HARD Blue
Time: 134360, added: EASY Red
Time: 134360, added: EXPERT Blue
Time: 134360, added: MEDIUM Red
Time: 134360, added: EXPERT 2xKick
Time: 134360, added: HARD Red
Time: 134360, added: EXPERT Kick
Time: 134360, added: EXPERT Red
Time: 134360, added: MEDIUM Blue
Time: 134400, removed: HARD Blue
Time: 134400, removed: EASY Red
Time: 134400, removed: EXPERT Blue
Time: 134400, removed: MEDIUM Red
Time: 134400, removed: HARD Red
Time: 134400, removed: EXPERT Kick
Time: 134400, removed: EXPERT Red
Time: 134400, removed: MEDIUM Blue
Time: 134520, added: EXPERT 2xKick
Time: 134680, added: EXPERT 2xKick
Time: 134680, added: EXPERT Kick
Time: 134720, removed: EXPERT Kick
Time: 134840, added: EXPERT 2xKick
Time: 135000, added: EXPERT 2xKick
Time: 135200, added: EXPERT 2xKick
Time: 135320, added: HARD Blue
Time: 135320, added: EXPERT Blue
Time: 135320, added: EXPERT 2xKick
Time: 135320, added: HARD Kick
Time: 135320, added: EXPERT Kick
Time: 135320, added: EASY Kick
Time: 135320, added: MEDIUM Kick
Time: 135320, added: MEDIUM Blue
Time: 135360, removed: EASY Kick
Time: 135360, removed: HARD Blue
Time: 135360, removed: MEDIUM Kick
Time: 135360, removed: EXPERT Blue
Time: 135360, removed: HARD Kick
Time: 135360, removed: EXPERT Kick
Time: 135360, removed: MEDIUM Blue
Time: 135480, added: EXPERT 2xKick
Time: 135640, added: EXPERT 2xKick
Time: 135640, added: EXPERT Kick
Time: 135680, removed: EXPERT Kick
Time: 135800, added: EXPERT 2xKick
Time: 135960, added: EXPERT 2xKick
Time: 136160, added: EXPERT 2xKick
Time: 136280, added: HARD Blue
Time: 136280, added: EASY Red
Time: 136280, added: EXPERT Blue
Time: 136280, added: MEDIUM Red
Time: 136280, added: EXPERT 2xKick
Time: 136280, added: HARD Red
Time: 136280, added: EXPERT Kick
Time: 136280, added: EXPERT Red
Time: 136280, added: MEDIUM Blue
Time: 136320, removed: HARD Blue
Time: 136320, removed: EASY Red
Time: 136320, removed: EXPERT Blue
Time: 136320, removed: MEDIUM Red
Time: 136320, removed: HARD Red
Time: 136320, removed: EXPERT Kick
Time: 136320, removed: EXPERT Red
Time: 136320, removed: MEDIUM Blue
Time: 136440, added: EXPERT 2xKick
Time: 136600, added: EXPERT 2xKick
Time: 136600, added: EXPERT Kick
Time: 136640, removed: EXPERT Kick
Time: 136760, added: EXPERT 2xKick
Time: 136920, added: EXPERT 2xKick
Time: 137120, added: EXPERT 2xKick
Time: 137240, added: HARD Blue
Time: 137240, added: EXPERT Blue
Time: 137240, added: EXPERT 2xKick
Time: 137240, added: HARD Kick
Time: 137240, added: EXPERT Kick
Time: 137240, added: EASY Kick
Time: 137240, added: MEDIUM Kick
Time: 137240, added: MEDIUM Blue
Time: 137280, removed: EASY Kick
Time: 137280, removed: HARD Blue
Time: 137280, removed: MEDIUM Kick
Time: 137280, removed: EXPERT Blue
Time: 137280, removed: HARD Kick
Time: 137280, removed: EXPERT Kick
Time: 137280, removed: MEDIUM Blue
Time: 137400, added: EXPERT 2xKick
Time: 137560, added: EXPERT 2xKick
Time: 137560, added: EXPERT Kick
Time: 137600, removed: EXPERT Kick
Time: 137720, added: EXPERT 2xKick
Time: 137880, added: EXPERT 2xKick
Time: 138080, added: EXPERT 2xKick
Time: 138200, added: HARD Blue
Time: 138200, added: EASY Red
Time: 138200, added: EXPERT Blue
Time: 138200, added: MEDIUM Red
Time: 138200, added: EXPERT 2xKick
Time: 138200, added: HARD Red
Time: 138200, added: EXPERT Kick
Time: 138200, added: EXPERT Red
Time: 138200, added: MEDIUM Blue
Time: 138240, removed: HARD Blue
Time: 138240, removed: EASY Red
Time: 138240, removed: EXPERT Blue
Time: 138240, removed: MEDIUM Red
Time: 138240, removed: HARD Red
Time: 138240, removed: EXPERT Kick
Time: 138240, removed: EXPERT Red
Time: 138240, removed: MEDIUM Blue
Time: 138360, added: EXPERT 2xKick
Time: 138520, added: EXPERT 2xKick
Time: 138520, added: EXPERT Kick
Time: 138560, removed: EXPERT Kick
Time: 138680, added: EXPERT 2xKick
Time: 138840, added: EXPERT 2xKick
Time: 139040, added: EXPERT 2xKick
Time: 139160, added: HARD Blue
Time: 139160, added: DRUM FILL (use all 5)
Time: 139160, added: EXPERT Blue
Time: 139160, added: DRUM FILL
Time: 139160, added: Unknown Note (105)
Time: 139160, added: EXPERT 2xKick
Time: 139160, added: HARD Kick
Time: 139160, added: DRUM FILL
Time: 139160, added: EXPERT Kick
Time: 139160, added: DRUM FILL
Time: 139160, added: EASY Kick
Time: 139160, added: MEDIUM Kick
Time: 139160, added: DRUM FILL
Time: 139160, added: MEDIUM Blue
Time: 139200, removed: HARD Blue
Time: 139200, removed: DRUM FILL (use all 5)
Time: 139200, removed: EXPERT Blue
Time: 139200, removed: DRUM FILL
Time: 139200, removed: Unknown Note (105)
Time: 139200, removed: HARD Kick
Time: 139200, removed: DRUM FILL
Time: 139200, removed: EXPERT Kick
Time: 139200, removed: DRUM FILL
Time: 139200, removed: EASY Kick
Time: 139200, removed: MEDIUM Kick
Time: 139200, removed: DRUM FILL
Time: 139200, removed: MEDIUM Blue
Time: 139320, added: EXPERT 2xKick
Time: 139480, added: EXPERT 2xKick
Time: 139480, added: EXPERT Kick
Time: 139520, removed: EXPERT Kick
Time: 139680, added: EXPERT 2xKick
Time: 139800, added: EXPERT 2xKick
Time: 139960, added: EXPERT 2xKick
Time: 140120, added: HARD Blue
Time: 140120, added: EASY Red
Time: 140120, added: EXPERT Blue
Time: 140120, added: MEDIUM Red
Time: 140120, added: EXPERT 2xKick
Time: 140120, added: HARD Red
Time: 140120, added: EXPERT Kick
Time: 140120, added: EXPERT Red
Time: 140120, added: MEDIUM Blue
Time: 140160, removed: HARD Blue
Time: 140160, removed: EASY Red
Time: 140160, removed: EXPERT Blue
Time: 140160, removed: MEDIUM Red
Time: 140160, removed: HARD Red
Time: 140160, removed: EXPERT Kick
Time: 140160, removed: EXPERT Red
Time: 140160, removed: MEDIUM Blue
Time: 140280, added: EXPERT 2xKick
Time: 140440, added: EXPERT 2xKick
Time: 140440, added: EXPERT Kick
Time: 140480, removed: EXPERT Kick
Time: 140600, added: EXPERT 2xKick
Time: 140760, added: EXPERT 2xKick
Time: 140960, added: EXPERT 2xKick
Time: 141080, added: HARD Blue
Time: 141080, added: DRUM FILL (use all 5)
Time: 141080, added: EXPERT Blue
Time: 141080, added: DRUM FILL
Time: 141080, added: EXPERT 2xKick
Time: 141080, added: HARD Kick
Time: 141080, added: DRUM FILL
Time: 141080, added: EXPERT Kick
Time: 141080, added: DRUM FILL
Time: 141080, added: EASY Kick
Time: 141080, added: MEDIUM Kick
Time: 141080, added: DRUM FILL
Time: 141080, added: MEDIUM Blue
Time: 141120, removed: HARD Blue
Time: 141120, removed: DRUM FILL (use all 5)
Time: 141120, removed: EXPERT Blue
Time: 141120, removed: DRUM FILL
Time: 141120, removed: HARD Kick
Time: 141120, removed: DRUM FILL
Time: 141120, removed: EXPERT Kick
Time: 141120, removed: DRUM FILL
Time: 141120, removed: EASY Kick
Time: 141120, removed: MEDIUM Kick
Time: 141120, removed: DRUM FILL
Time: 141120, removed: MEDIUM Blue
Time: 141240, added: EXPERT 2xKick
Time: 141360, added: EXPERT 2xKick
Time: 141560, added: EXPERT 2xKick
Time: 141720, added: EXPERT 2xKick
Time: 141920, added: EXPERT 2xKick
Time: 142040, added: HARD Blue
Time: 142040, added: EASY Red
Time: 142040, added: EXPERT Blue
Time: 142040, added: MEDIUM Red
Time: 142040, added: EXPERT 2xKick
Time: 142040, added: HARD Red
Time: 142040, added: EXPERT Kick
Time: 142040, added: EXPERT Red
Time: 142040, added: MEDIUM Blue
Time: 142080, removed: HARD Blue
Time: 142080, removed: EASY Red
Time: 142080, removed: EXPERT Blue
Time: 142080, removed: MEDIUM Red
Time: 142080, removed: HARD Red
Time: 142080, removed: EXPERT Kick
Time: 142080, removed: EXPERT Red
Time: 142080, removed: MEDIUM Blue
Time: 142200, added: EXPERT 2xKick
Time: 142360, added: EXPERT 2xKick
Time: 142360, added: EXPERT Kick
Time: 142400, removed: EXPERT Kick
Time: 142520, added: EXPERT 2xKick
Time: 142680, added: EXPERT 2xKick
Time: 142880, added: EXPERT 2xKick
Time: 143000, added: HARD Blue
Time: 143000, added: EXPERT Blue
Time: 143000, added: OVERDRIVE
Time: 143000, added: EXPERT 2xKick
Time: 143000, added: HARD Kick
Time: 143000, added: EXPERT Kick
Time: 143000, added: EASY Kick
Time: 143000, added: MEDIUM Kick
Time: 143000, added: MEDIUM Blue
Time: 143040, removed: HARD Blue
Time: 143040, removed: EXPERT Blue
Time: 143040, removed: OVERDRIVE
Time: 143040, removed: HARD Kick
Time: 143040, removed: EXPERT Kick
Time: 143040, removed: EASY Kick
Time: 143040, removed: MEDIUM Kick
Time: 143040, removed: MEDIUM Blue
Time: 143160, added: EXPERT 2xKick
Time: 143320, added: EXPERT 2xKick
Time: 143320, added: EXPERT Kick
Time: 143360, removed: EXPERT Kick
Time: 143480, added: EXPERT 2xKick
Time: 143640, added: EXPERT 2xKick
Time: 143840, added: EXPERT 2xKick
Time: 143960, added: HARD Blue
Time: 143960, added: EASY Red
Time: 143960, added: EXPERT Blue
Time: 143960, added: MEDIUM Red
Time: 143960, added: EXPERT 2xKick
Time: 143960, added: HARD Red
Time: 143960, added: EXPERT Kick
Time: 143960, added: EXPERT Red
Time: 143960, added: MEDIUM Blue
Time: 144000, removed: HARD Blue
Time: 144000, removed: EASY Red
Time: 144000, removed: EXPERT Blue
Time: 144000, removed: MEDIUM Red
Time: 144000, removed: HARD Red
Time: 144000, removed: EXPERT Kick
Time: 144000, removed: EXPERT Red
Time: 144000, removed: MEDIUM Blue
Time: 144120, added: EXPERT 2xKick
Time: 144280, added: EXPERT 2xKick
Time: 144280, added: EXPERT Kick
Time: 144320, removed: EXPERT Kick
Time: 144440, added: EXPERT 2xKick
Time: 144600, added: EXPERT 2xKick
Time: 144800, added: EXPERT 2xKick
Time: 144920, added: HARD Blue
Time: 144920, added: EXPERT Blue
Time: 144920, added: OVERDRIVE
Time: 144920, added: EXPERT 2xKick
Time: 144920, added: HARD Kick
Time: 144920, added: EXPERT Kick
Time: 144920, added: EASY Kick
Time: 144920, added: MEDIUM Kick
Time: 144920, added: MEDIUM Blue
Time: 144960, removed: HARD Blue
Time: 144960, removed: EXPERT Blue
Time: 144960, removed: OVERDRIVE
Time: 144960, removed: HARD Kick
Time: 144960, removed: EXPERT Kick
Time: 144960, removed: EASY Kick
Time: 144960, removed: MEDIUM Kick
Time: 144960, removed: MEDIUM Blue
Time: 145080, added: EXPERT 2xKick
Time: 145240, added: EXPERT 2xKick
Time: 145240, added: EXPERT Kick
Time: 145280, removed: EXPERT Kick
Time: 145440, added: EXPERT 2xKick
Time: 145560, added: EXPERT 2xKick
Time: 145720, added: EXPERT 2xKick
Time: 145880, added: HARD Blue
Time: 145880, added: EASY Red
Time: 145880, added: EXPERT Blue
Time: 145880, added: MEDIUM Red
