Differences found in track 'PART DRUMS':
Time: 109320, added: EXPERT 2xKick, EXPERT 2xKick
Time: 395160, added: EXPERT 2xKick, EXPERT 2xKick
Time: 395400, added: EXPERT 2xKick, EXPERT 2xKick
Time: 395640, added: EXPERT 2xKick, EXPERT 2xKick
Time: 395880, added: EXPERT 2xKick, EXPERT 2xKick
Time: 396120, added: EXPERT 2xKick, EXPERT 2xKick
Time: 396360, added: EXPERT 2xKick, EXPERT 2xKick
Time: 396600, added: EXPERT 2xKick, EXPERT 2xKick
Time: 396840, added: EXPERT 2xKick, EXPERT 2xKick
Time: 397080, added: EXPERT 2xKick, EXPERT 2xKick
Time: 397320, added: EXPERT 2xKick, EXPERT 2xKick
Time: 397560, added: EXPERT 2xKick, EXPERT 2xKick
Time: 397800, added: EXPERT 2xKick, EXPERT 2xKick
Time: 398040, added: EXPERT 2xKick, EXPERT 2xKick
Time: 398280, added: EXPERT 2xKick, EXPERT 2xKick
Time: 398520, added: EXPERT 2xKick, EXPERT 2xKick
Time: 398760, added: EXPERT 2xKick, EXPERT 2xKick
Time: 399000, added: EXPERT 2xKick, EXPERT 2xKick
Time: 399240, added: EXPERT 2xKick, EXPERT 2xKick
Time: 399480, added: EXPERT 2xKick, EXPERT 2xKick
Time: 399720, added: EXPERT 2xKick, EXPERT 2xKick
Time: 399960, added: EXPERT 2xKick, EXPERT 2xKick
Time: 400200, added: EXPERT 2xKick, EXPERT 2xKick
Time: 400440, added: EXPERT 2xKick, EXPERT 2xKick
Time: 400680, added: EXPERT 2xKick, EXPERT 2xKick
Time: 400920, added: EXPERT 2xKick, EXPERT 2xKick
Time: 401160, added: EXPERT 2xKick, EXPERT 2xKick
Time: 401880, added: EXPERT 2xKick, EXPERT 2xKick
Time: 402120, added: EXPERT 2xKick, EXPERT 2xKick
Time: 402840, added: EXPERT 2xKick, EXPERT 2xKick
Time: 403080, added: EXPERT 2xKick, EXPERT 2xKick
Time: 414600, added: EXPERT 2xKick, EXPERT 2xKick
Time: 418680, added: EXPERT 2xKick, EXPERT 2xKick
Time: 418920, added: EXPERT 2xKick, EXPERT 2xKick
Time: 419160, added: EXPERT 2xKick, EXPERT 2xKick
Time: 419400, added: EXPERT 2xKick, EXPERT 2xKick
Time: 419640, added: EXPERT 2xKick, EXPERT 2xKick
Time: 419880, added: EXPERT 2xKick, EXPERT 2xKick
Time: 420120, added: EXPERT 2xKick, EXPERT 2xKick
Time: 420360, added: EXPERT 2xKick, EXPERT 2xKick
Time: 420600, added: EXPERT 2xKick, EXPERT 2xKick
Time: 420840, added: EXPERT 2xKick, EXPERT 2xKick
Time: 421080, added: EXPERT 2xKick, EXPERT 2xKick
Time: 421320, added: EXPERT 2xKick, EXPERT 2xKick
Time: 421560, added: EXPERT 2xKick, EXPERT 2xKick
Time: 421800, added: EXPERT 2xKick, EXPERT 2xKick
Time: 422040, added: EXPERT 2xKick, EXPERT 2xKick
Time: 422280, added: EXPERT 2xKick, EXPERT 2xKick
Time: 422520, added: EXPERT 2xKick, EXPERT 2xKick
Time: 422760, added: EXPERT 2xKick, EXPERT 2xKick
Time: 423000, added: EXPERT 2xKick, EXPERT 2xKick
Time: 423240, added: EXPERT 2xKick, EXPERT 2xKick
Time: 423480, added: EXPERT 2xKick, EXPERT 2xKick
Time: 423720, added: EXPERT 2xKick, EXPERT 2xKick
Time: 423960, added: EXPERT 2xKick, EXPERT 2xKick
Time: 424200, added: EXPERT 2xKick, EXPERT 2xKick
Time: 488760, added: EXPERT 2xKick, EXPERT 2xKick
Time: 489000, added: EXPERT 2xKick, EXPERT 2xKick
Time: 532200, added: EXPERT 2xKick, EXPERT 2xKick
Time: 532440, added: EXPERT 2xKick, EXPERT 2xKick
Time: 532920, added: EXPERT 2xKick, EXPERT 2xKick
Time: 533160, added: EXPERT 2xKick, EXPERT 2xKick
Time: 535560, added: EXPERT 2xKick, EXPERT 2xKick
Time: 547320, added: EXPERT 2xKick, EXPERT 2xKick
Time: 547560, added: EXPERT 2xKick, EXPERT 2xKick
Time: 548280, added: EXPERT 2xKick, EXPERT 2xKick
Time: 548520, added: EXPERT 2xKick, EXPERT 2xKick
Time: 549720, added: EXPERT 2xKick, EXPERT 2xKick
Time: 549960, added: EXPERT 2xKick, EXPERT 2xKick
Time: 550680, added: EXPERT 2xKick, EXPERT 2xKick
Time: 550920, added: EXPERT 2xKick, EXPERT 2xKick
Time: 555000, added: EXPERT 2xKick, EXPERT 2xKick
Time: 555240, added: EXPERT 2xKick, EXPERT 2xKick
Time: 555480, added: EXPERT 2xKick, EXPERT 2xKick
Time: 555720, added: EXPERT 2xKick, EXPERT 2xKick
Time: 555960, added: EXPERT 2xKick, EXPERT 2xKick
Time: 556200, added: EXPERT 2xKick, EXPERT 2xKick
Time: 556440, added: EXPERT 2xKick, EXPERT 2xKick
Time: 556680, added: EXPERT 2xKick, EXPERT 2xKick
Time: 556920, added: EXPERT 2xKick, EXPERT 2xKick
Time: 557160, added: EXPERT 2xKick, EXPERT 2xKick
Time: 557400, added: EXPERT 2xKick, EXPERT 2xKick
Time: 557640, added: EXPERT 2xKick, EXPERT 2xKick
Time: 557880, added: EXPERT 2xKick, EXPERT 2xKick
Time: 558120, added: EXPERT 2xKick, EXPERT 2xKick
Time: 558360, added: EXPERT 2xKick, EXPERT 2xKick
Time: 558600, added: EXPERT 2xKick, EXPERT 2xKick
Time: 562680, added: EXPERT 2xKick, EXPERT 2xKick
Time: 562920, added: EXPERT 2xKick, EXPERT 2xKick
Time: 563160, added: EXPERT 2xKick, EXPERT 2xKick
Time: 563400, added: EXPERT 2xKick, EXPERT 2xKick
Time: 563640, added: EXPERT 2xKick, EXPERT 2xKick
Time: 563880, added: EXPERT 2xKick, EXPERT 2xKick
Time: 564120, added: EXPERT 2xKick, EXPERT 2xKick
Time: 564360, added: EXPERT 2xKick, EXPERT 2xKick
Time: 564480, added: EXPERT 2xKick, EXPERT 2xKick
Time: 580440, added: EXPERT 2xKick, EXPERT 2xKick
Time: 580680, added: EXPERT 2xKick, EXPERT 2xKick
Time: 597000, added: EXPERT 2xKick, EXPERT 2xKick
Time: 609240, added: EXPERT 2xKick, EXPERT 2xKick
Time: 609480, added: EXPERT 2xKick, EXPERT 2xKick
Time: 610200, added: EXPERT 2xKick, EXPERT 2xKick
Time: 610440, added: EXPERT 2xKick, EXPERT 2xKick
Time: 612360, added: EXPERT 2xKick, EXPERT 2xKick
Time: 612600, added: EXPERT 2xKick, EXPERT 2xKick
Time: 612840, added: EXPERT 2xKick, EXPERT 2xKick
Time: 613080, added: EXPERT 2xKick, EXPERT 2xKick
Time: 613320, added: EXPERT 2xKick, EXPERT 2xKick
Time: 613560, added: EXPERT 2xKick, EXPERT 2xKick
Time: 613800, added: EXPERT 2xKick, EXPERT 2xKick
Time: 614040, added: EXPERT 2xKick, EXPERT 2xKick
Time: 614280, added: EXPERT 2xKick, EXPERT 2xKick
Time: 614520, added: EXPERT 2xKick, EXPERT 2xKick
Time: 614760, added: EXPERT 2xKick, EXPERT 2xKick
Time: 615000, added: EXPERT 2xKick, EXPERT 2xKick
Time: 615240, added: EXPERT 2xKick, EXPERT 2xKick
Time: 615480, added: EXPERT 2xKick, EXPERT 2xKick
Time: 615720, added: EXPERT 2xKick, EXPERT 2xKick
Time: 615960, added: EXPERT 2xKick, EXPERT 2xKick
Time: 616200, added: EXPERT 2xKick, EXPERT 2xKick
Time: 616440, added: EXPERT 2xKick, EXPERT 2xKick
Time: 616680, added: EXPERT 2xKick, EXPERT 2xKick
Time: 616920, added: EXPERT 2xKick, EXPERT 2xKick
Time: 617160, added: EXPERT 2xKick, EXPERT 2xKick
Time: 617400, added: EXPERT 2xKick, EXPERT 2xKick
Time: 617640, added: EXPERT 2xKick, EXPERT 2xKick
Time: 617880, added: EXPERT 2xKick, EXPERT 2xKick
Time: 618120, added: EXPERT 2xKick, EXPERT 2xKick
Time: 618360, added: EXPERT 2xKick, EXPERT 2xKick
Time: 618600, added: EXPERT 2xKick, EXPERT 2xKick
Time: 618840, added: EXPERT 2xKick, EXPERT 2xKick
Time: 619080, added: EXPERT 2xKick, EXPERT 2xKick
Time: 619320, added: EXPERT 2xKick, EXPERT 2xKick
Time: 619560, added: EXPERT 2xKick, EXPERT 2xKick
Time: 619800, added: EXPERT 2xKick, EXPERT 2xKick
Time: 620040, added: EXPERT 2xKick, EXPERT 2xKick
Time: 620280, added: EXPERT 2xKick, EXPERT 2xKick
Time: 620520, added: EXPERT 2xKick, EXPERT 2xKick
Time: 620760, added: EXPERT 2xKick, EXPERT 2xKick
Time: 621000, added: EXPERT 2xKick, EXPERT 2xKick
Time: 621240, added: EXPERT 2xKick, EXPERT 2xKick
Time: 621480, added: EXPERT 2xKick, EXPERT 2xKick
Time: 621720, added: EXPERT 2xKick, EXPERT 2xKick
Time: 621960, added: EXPERT 2xKick, EXPERT 2xKick
Time: 622200, added: EXPERT 2xKick, EXPERT 2xKick
Time: 622440, added: EXPERT 2xKick, EXPERT 2xKick
Time: 622680, added: EXPERT 2xKick, EXPERT 2xKick
Time: 622920, added: EXPERT 2xKick, EXPERT 2xKick
Time: 623160, added: EXPERT 2xKick, EXPERT 2xKick
Time: 623400, added: EXPERT 2xKick, EXPERT 2xKick
Time: 623640, added: EXPERT 2xKick, EXPERT 2xKick
Time: 623880, added: EXPERT 2xKick, EXPERT 2xKick
Time: 624120, added: EXPERT 2xKick, EXPERT 2xKick
Time: 624360, added: EXPERT 2xKick, EXPERT 2xKick
Time: 624600, added: EXPERT 2xKick, EXPERT 2xKick
Time: 624840, added: EXPERT 2xKick, EXPERT 2xKick
Time: 625080, added: EXPERT 2xKick, EXPERT 2xKick
Time: 625320, added: EXPERT 2xKick, EXPERT 2xKick
Time: 625560, added: EXPERT 2xKick, EXPERT 2xKick
Time: 625800, added: EXPERT 2xKick, EXPERT 2xKick
Time: 626040, added: EXPERT 2xKick, EXPERT 2xKick
Time: 626280, added: EXPERT 2xKick, EXPERT 2xKick
Time: 626520, added: EXPERT 2xKick, EXPERT 2xKick
Time: 626760, added: EXPERT 2xKick, EXPERT 2xKick
Time: 627000, added: EXPERT 2xKick, EXPERT 2xKick
Time: 627240, added: EXPERT 2xKick, EXPERT 2xKick
Time: 627480, added: EXPERT 2xKick, EXPERT 2xKick
Time: 627720, added: EXPERT 2xKick, EXPERT 2xKick
Time: 645720, added: EXPERT 2xKick, EXPERT 2xKick
Time: 645960, added: EXPERT 2xKick, EXPERT 2xKick
Time: 646680, added: EXPERT 2xKick, EXPERT 2xKick
Time: 646920, added: EXPERT 2xKick, EXPERT 2xKick
Time: 662040, added: EXPERT 2xKick, EXPERT 2xKick
Time: 662280, added: EXPERT 2xKick, EXPERT 2xKick
Time: 662520, added: EXPERT 2xKick, EXPERT 2xKick
Time: 662760, added: EXPERT 2xKick, EXPERT 2xKick
Time: 663000, added: EXPERT 2xKick, EXPERT 2xKick
Time: 663240, added: EXPERT 2xKick, EXPERT 2xKick
Time: 663480, added: EXPERT 2xKick, EXPERT 2xKick
Time: 663720, added: EXPERT 2xKick, EXPERT 2xKick
Time: 663960, added: EXPERT 2xKick, EXPERT 2xKick
Time: 664200, added: EXPERT 2xKick, EXPERT 2xKick
Time: 664440, added: EXPERT 2xKick, EXPERT 2xKick
Time: 664680, added: EXPERT 2xKick, EXPERT 2xKick
Time: 664920, added: EXPERT 2xKick, EXPERT 2xKick
Time: 665160, added: EXPERT 2xKick, EXPERT 2xKick
Time: 665400, added: EXPERT 2xKick, EXPERT 2xKick
Time: 665640, added: EXPERT 2xKick, EXPERT 2xKick
Time: 665880, added: EXPERT 2xKick, EXPERT 2xKick
Time: 666120, added: EXPERT 2xKick, EXPERT 2xKick
Time: 669960, added: EXPERT 2xKick, EXPERT 2xKick
Time: 681720, added: EXPERT 2xKick, EXPERT 2xKick
Time: 681960, added: EXPERT 2xKick, EXPERT 2xKick
Time: 682200, added: EXPERT 2xKick, EXPERT 2xKick
Time: 682440, added: EXPERT 2xKick, EXPERT 2xKick
Time: 682680, added: EXPERT 2xKick, EXPERT 2xKick
Time: 682920, added: EXPERT 2xKick, EXPERT 2xKick
Time: 683160, added: EXPERT 2xKick, EXPERT 2xKick
Time: 683400, added: EXPERT 2xKick, EXPERT 2xKick
Time: 683520, added: EXPERT 2xKick, EXPERT 2xKick
Time: 697080, added: EXPERT 2xKick, EXPERT 2xKick
Time: 697320, added: EXPERT 2xKick, EXPERT 2xKick
Time: 697560, added: EXPERT 2xKick, EXPERT 2xKick
Time: 697800, added: EXPERT 2xKick, EXPERT 2xKick
Time: 698040, added: EXPERT 2xKick, EXPERT 2xKick
Time: 698280, added: EXPERT 2xKick, EXPERT 2xKick
Time: 698520, added: EXPERT 2xKick, EXPERT 2xKick
Time: 698760, added: EXPERT 2xKick, EXPERT 2xKick
Time: 700920, added: EXPERT 2xKick, EXPERT 2xKick
Time: 701160, added: EXPERT 2xKick, EXPERT 2xKick
Time: 701400, added: EXPERT 2xKick, EXPERT 2xKick
Time: 701640, added: EXPERT 2xKick, EXPERT 2xKick
Time: 701880, added: EXPERT 2xKick, EXPERT 2xKick
Time: 702120, added: EXPERT 2xKick, EXPERT 2xKick
Time: 702360, added: EXPERT 2xKick, EXPERT 2xKick
Time: 702600, added: EXPERT 2xKick, EXPERT 2xKick
Time: 702840, added: EXPERT 2xKick, EXPERT 2xKick
Time: 703080, added: EXPERT 2xKick, EXPERT 2xKick
Time: 703320, added: EXPERT 2xKick, EXPERT 2xKick
Time: 703560, added: EXPERT 2xKick, EXPERT 2xKick
Time: 703800, added: EXPERT 2xKick, EXPERT 2xKick
Time: 704040, added: EXPERT 2xKick, EXPERT 2xKick
Time: 704280, added: EXPERT 2xKick, EXPERT 2xKick
Time: 704520, added: EXPERT 2xKick, EXPERT 2xKick
Time: 704760, added: EXPERT 2xKick, EXPERT 2xKick
Time: 705000, added: EXPERT 2xKick, EXPERT 2xKick
Time: 705240, added: EXPERT 2xKick, EXPERT 2xKick
Time: 705480, added: EXPERT 2xKick, EXPERT 2xKick
Time: 705720, added: EXPERT 2xKick, EXPERT 2xKick
Time: 705960, added: EXPERT 2xKick, EXPERT 2xKick
Time: 706200, added: EXPERT 2xKick, EXPERT 2xKick
Time: 706440, added: EXPERT 2xKick, EXPERT 2xKick
Time: 712440, added: EXPERT 2xKick, EXPERT 2xKick
Time: 712680, added: EXPERT 2xKick, EXPERT 2xKick
Time: 712920, added: EXPERT 2xKick, EXPERT 2xKick
Time: 713160, added: EXPERT 2xKick, EXPERT 2xKick
Time: 713400, added: EXPERT 2xKick, EXPERT 2xKick
Time: 713640, added: EXPERT 2xKick, EXPERT 2xKick
Time: 713880, added: EXPERT 2xKick, EXPERT 2xKick
Time: 714120, added: EXPERT 2xKick, EXPERT 2xKick
Time: 714360, added: EXPERT 2xKick, EXPERT 2xKick
Time: 714600, added: EXPERT 2xKick, EXPERT 2xKick
Time: 714840, added: EXPERT 2xKick, EXPERT 2xKick
Time: 715080, added: EXPERT 2xKick, EXPERT 2xKick
Time: 715320, added: EXPERT 2xKick, EXPERT 2xKick
Time: 715560, added: EXPERT 2xKick, EXPERT 2xKick
Time: 715800, added: EXPERT 2xKick, EXPERT 2xKick
Time: 716040, added: EXPERT 2xKick, EXPERT 2xKick
Time: 720120, added: EXPERT 2xKick, EXPERT 2xKick
Time: 720360, added: EXPERT 2xKick, EXPERT 2xKick
Time: 720600, added: EXPERT 2xKick, EXPERT 2xKick
Time: 720840, added: EXPERT 2xKick, EXPERT 2xKick
Time: 721080, added: EXPERT 2xKick, EXPERT 2xKick
Time: 721320, added: EXPERT 2xKick, EXPERT 2xKick
Time: 721560, added: EXPERT 2xKick, EXPERT 2xKick
Time: 721800, added: EXPERT 2xKick, EXPERT 2xKick
Time: 722040, added: EXPERT 2xKick, EXPERT 2xKick
Time: 722280, added: EXPERT 2xKick, EXPERT 2xKick
Time: 722520, added: EXPERT 2xKick, EXPERT 2xKick
Time: 722760, added: EXPERT 2xKick, EXPERT 2xKick
Time: 723000, added: EXPERT 2xKick, EXPERT 2xKick
Time: 723240, added: EXPERT 2xKick, EXPERT 2xKick
Time: 723480, added: EXPERT 2xKick, EXPERT 2xKick
Time: 723720, added: EXPERT 2xKick, EXPERT 2xKick
Time: 723960, added: EXPERT 2xKick, EXPERT 2xKick
Time: 724200, added: EXPERT 2xKick, EXPERT 2xKick
Time: 724440, added: EXPERT 2xKick, EXPERT 2xKick
Time: 724680, added: EXPERT 2xKick, EXPERT 2xKick
Time: 724920, added: EXPERT 2xKick, EXPERT 2xKick
Time: 725160, added: EXPERT 2xKick, EXPERT 2xKick
Time: 725400, added: EXPERT 2xKick, EXPERT 2xKick
Time: 725640, added: EXPERT 2xKick, EXPERT 2xKick
Time: 731400, added: EXPERT 2xKick, EXPERT 2xKick
Time: 741000, added: EXPERT 2xKick, EXPERT 2xKick
Differences found in track 'PART GUITAR':
Time: 167040, added: Force HOPO Off
Time: 168960, added: Force HOPO Off
Time: 205440, added: Force HOPO Off
Time: 207000, removed: EXPERT Blue, EXPERT Blue, added: EXPERT Yellow, EXPERT Yellow
Time: 207120, removed: EXPERT Yellow, EXPERT Yellow, added: EXPERT Blue, EXPERT Blue
Time: 207480, added: Force HOPO Off
Time: 337920, added: Force HOPO Off
Time: 341760, added: Force HOPO Off
Time: 376319, added: Force HOPO Off
Time: 377820, removed: EXPERT Blue, added: EXPERT Yellow
Time: 377940, removed: EXPERT Yellow, EXPERT Blue, added: EXPERT Yellow, EXPERT Blue
Time: 378060, removed: EXPERT Yellow, added: EXPERT Blue
Time: 378300, added: Force HOPO Off
Time: 518400, removed: HARD Green, EXPERT Green, EASY Green, MEDIUM Green, added: EASY Red, HARD Blue, MEDIUM Yellow, EXPERT Blue
Time: 518480, removed: EXPERT Green, HARD Green, EASY Green, MEDIUM Green, EXPERT Red
Time: 518560, removed: EXPERT Yellow, EXPERT Red
Time: 518640, removed: EXPERT Green, HARD Red, EXPERT Yellow
Time: 518720, removed: EXPERT Green, HARD Red, EXPERT Red
Time: 518800, removed: EXPERT Yellow, EXPERT Red
Time: 518880, removed: MEDIUM Red, EXPERT Yellow, EXPERT Blue, HARD Yellow
Time: 518960, removed: EXPERT Blue, HARD Yellow, EXPERT Green, MEDIUM Red
Time: 519040, removed: EXPERT Green, EXPERT Red
Time: 519120, removed: EXPERT Yellow, EXPERT Red, HARD Blue
Time: 519200, removed: HARD Blue, EXPERT Yellow, EXPERT Red
Time: 519280, removed: EXPERT Yellow, EXPERT Red
Time: 519360, removed: EXPERT Yellow, EXPERT Blue, EASY Red, HARD Green, MEDIUM Yellow
Time: 519440, removed: EXPERT Orange, MEDIUM Yellow, EXPERT Blue, HARD Green, EASY Red
Time: 519520, removed: EXPERT Yellow, EXPERT Orange
Time: 519600, removed: EXPERT Yellow, HARD Red, EXPERT Blue
Time: 519680, removed: EXPERT Orange, EXPERT Blue, HARD Red
Time: 519760, removed: EXPERT Orange, EXPERT Red
Time: 519840, removed: EXPERT Yellow, EXPERT Red, MEDIUM Blue, HARD Yellow, added: MEDIUM Yellow, EASY Red
Time: 519920, removed: HARD Yellow, EXPERT Yellow, EXPERT Blue, MEDIUM Blue
Time: 520000, removed: EXPERT Orange, EXPERT Blue
Time: 520080, removed: HARD Blue, EXPERT Orange, EXPERT Red, added: HARD Blue
Time: 520160, removed: EXPERT Yellow, EXPERT Red, HARD Blue
Time: 520200, added: EXPERT Blue
Time: 520240, removed: EXPERT Yellow, EXPERT Blue
Time: 520320, removed: EXPERT Blue
Time: 576960, removed: LANE MARKER
Time: 577080, removed: HARD Orange, EXPERT Orange, EXPERT Red
Time: 577200, removed: HARD Orange, EXPERT Red, EXPERT Orange
Time: 577320, removed: HARD Orange, EXPERT Orange, EXPERT Red
Time: 577440, removed: HARD Orange, EXPERT Red, MEDIUM Blue, EXPERT Orange
Time: 577560, removed: HARD Orange, EXPERT Orange, EXPERT Red, MEDIUM Blue
Time: 577680, removed: HARD Orange, EXPERT Red, EXPERT Orange, added: HARD Orange
Time: 577800, removed: HARD Orange
Time: 577898, removed: LANE MARKER
Time: 577898, removed: MEDIUM Green
Time: 577898, removed: EASY Green
Time: 577898, removed: EXPERT Green
Time: 577898, removed: HARD Green
Time: 577920, added: MEDIUM Green
Time: 577920, added: HARD Green
Time: 577920, added: EASY Green
Time: 577920, added: EXPERT Green
Time: 612720, added: Force HOPO Off
Time: 624120, added: Force HOPO Off
Time: 670200, removed: EXPERT Orange
Time: 670560, removed: Force HOPO On, LANE MARKER, EXPERT Blue
Time: 670640, removed: EXPERT Orange, EXPERT Blue
Time: 670760, removed: EXPERT Orange
Time: 670840, removed: EXPERT Blue
Time: 670920, removed: EXPERT Orange, EXPERT Blue
Time: 671040, removed: EXPERT Orange
Time: 671120, removed: EXPERT Blue
Time: 671200, removed: EXPERT Orange, EXPERT Blue
Time: 671321, removed: EXPERT Orange
Time: 671400, removed: EXPERT Blue
Time: 671480, removed: EXPERT Orange, EXPERT Blue
Time: 671600, removed: EXPERT Orange
Time: 671680, removed: EXPERT Blue
Time: 671760, removed: EXPERT Orange, EXPERT Blue
Time: 671884, removed: EXPERT Orange
Time: 671958, removed: EXPERT Blue
Time: 672038, removed: EXPERT Orange, EXPERT Blue
Time: 672160, removed: EXPERT Orange
Time: 672240, removed: EXPERT Blue
Time: 672320, removed: EXPERT Orange, EXPERT Blue
Time: 672440, removed: EXPERT Orange
Time: 672560, removed: EXPERT Blue
Time: 672640, removed: EXPERT Orange, EXPERT Blue
Time: 672760, removed: EXPERT Orange
Time: 672920, removed: EXPERT Blue
Time: 673000, removed: EXPERT Orange, EXPERT Blue
Time: 673120, removed: EXPERT Orange
Time: 673280, removed: EXPERT Blue
Time: 673360, removed: EXPERT Orange, EXPERT Blue
Time: 673440, removed: EXPERT Orange, added: MEDIUM Orange
Time: 673600, removed: EXPERT Blue
Time: 673680, removed: EXPERT Orange, EXPERT Blue, MEDIUM Orange, added: HARD Orange
Time: 673760, removed: LANE MARKER
Time: 673760, removed: HARD Orange
Time: 673760, removed: EXPERT Orange
Time: 673760, removed: Force HOPO On
Time: 673800, added: EXPERT Orange
Time: 691200, added: Force HOPO Off
Time: 693120, added: Force HOPO Off
Time: 716520, removed: EXPERT Orange, HARD Orange, EXPERT Orange
Time: 716640, removed: HARD Blue, EXPERT Orange, EXPERT Blue
Time: 716760, removed: HARD Blue, EXPERT Blue, EXPERT Blue
Time: 716880, removed: EXPERT Yellow, EXPERT Blue, HARD Yellow
Time: 717000, removed: EXPERT Yellow, HARD Yellow, EXPERT Yellow
Time: 717120, removed: EXPERT Yellow, HARD Blue, EXPERT Blue
Time: 717240, removed: HARD Blue, EXPERT Blue, EXPERT Blue
Time: 717360, removed: EXPERT Yellow, EXPERT Blue, HARD Yellow
Time: 717480, removed: EXPERT Yellow, HARD Yellow, EXPERT Yellow
Time: 717600, removed: EXPERT Yellow, HARD Red, EXPERT Red
Time: 717720, removed: HARD Red, EXPERT Red, EXPERT Red
Time: 717840, removed: EXPERT Yellow, EXPERT Red, HARD Yellow
Time: 717960, removed: EXPERT Yellow, HARD Yellow, EXPERT Yellow
Time: 718080, removed: EXPERT Yellow, HARD Red, EXPERT Red
Time: 718200, removed: HARD Red, EXPERT Red, EXPERT Red
Time: 718320, removed: EXPERT Red, HARD Green, EXPERT Green
Time: 718440, removed: EXPERT Green, EXPERT Green, HARD Green
Time: 718560, removed: EXPERT Green, HARD Blue, EXPERT Blue
Time: 718680, removed: HARD Blue, EXPERT Blue, EXPERT Blue
Time: 718800, removed: EXPERT Yellow, EXPERT Blue, HARD Yellow
Time: 718920, removed: EXPERT Yellow, HARD Yellow, EXPERT Yellow
Time: 719040, removed: EXPERT Yellow, HARD Red, EXPERT Red
Time: 719160, removed: HARD Red, EXPERT Red, EXPERT Red
Time: 719280, removed: EXPERT Yellow, EXPERT Red, HARD Yellow
Time: 719400, removed: EXPERT Yellow, HARD Yellow, EXPERT Yellow
Time: 719520, removed: EXPERT Yellow, HARD Red, EXPERT Red
Time: 719640, removed: HARD Red, EXPERT Red, EXPERT Red
Time: 719760, removed: EXPERT Red, HARD Green, EXPERT Green, added: HARD Orange
Time: 719880, removed: EXPERT Green, EXPERT Green, HARD Green, added: EXPERT Orange
Time: 720000, removed: EXPERT Green
Time: 740985, removed: LANE MARKER
Time: 740985, removed: HARD Blue
Time: 740985, removed: EXPERT Blue
Time: 741000, added: LANE MARKER
Time: 741000, added: HARD Blue
Time: 741000, added: EXPERT Blue
