New track in update: 'HARM1'
New track in update: 'HARM2'
New track in update: 'HARM3'
New track in update: 'PART KEYS'
New track in update: 'PART KEYS_ANIM_LH'
New track in update: 'PART KEYS_ANIM_RH'
New track in update: 'PART REAL_KEYS_E'
New track in update: 'PART REAL_KEYS_H'
New track in update: 'PART REAL_KEYS_M'
New track in update: 'PART REAL_KEYS_X'
Differences found in track 'PART BASS':
Time: 7680, removed: Unknown Note (105), Unknown Note (106)
Time: 9600, removed: Unknown Note (106)
Time: 33900, removed: HARD Yellow
Time: 33960, added: EXPERT Red
Time: 33960, added: HARD Yellow
Time: 33984, removed: HARD Yellow
Time: 33984, removed: EXPERT Red
Time: 34164, removed: HARD Yellow
Time: 34164, removed: EXPERT Kick
Time: 34164, removed: EXPERT Red
Time: 34164, removed: HARD Kick
Time: 34200, added: HARD Yellow
Time: 34200, added: EXPERT Kick
Time: 34200, added: EXPERT Red
Time: 34200, added: HARD Kick
Time: 34260, removed: MEDIUM Yellow
Time: 34260, removed: HARD Yellow
Time: 34260, removed: EXPERT Red
Time: 34320, added: MEDIUM Yellow
Time: 34320, added: HARD Yellow
Time: 34320, added: EXPERT Red
Time: 34344, removed: MEDIUM Yellow
Time: 34344, removed: HARD Yellow
Time: 34344, removed: EXPERT Red
Time: 34524, removed: DRUM FILL
Time: 34524, removed: MEDIUM Yellow
Time: 34524, removed: EXPERT Kick
Time: 34524, removed: EXPERT Red
Time: 34524, removed: HARD Yellow
Time: 34524, removed: DRUM FILL
Time: 34524, removed: EASY Kick
Time: 34524, removed: MEDIUM Kick
Time: 34524, removed: DRUM FILL (use all 5)
Time: 34524, removed: DRUM FILL
Time: 34524, removed: DRUM FILL
Time: 34524, removed: HARD Kick
Time: 34556, added: DRUM FILL
Time: 34556, added: MEDIUM Yellow
Time: 34556, added: EXPERT Kick
Time: 34556, added: EXPERT Red
Time: 34556, added: HARD Yellow
Time: 34556, added: DRUM FILL
Time: 34556, added: EASY Kick
Time: 34556, added: MEDIUM Kick
Time: 34556, added: DRUM FILL (use all 5)
Time: 34556, added: DRUM FILL
Time: 34556, added: DRUM FILL
Time: 34556, added: HARD Kick
Time: 34614, removed: HARD Red
Time: 34614, removed: HARD Yellow
Time: 34614, removed: EXPERT Red
Time: 34614, removed: EXPERT Yellow
Time: 34614, removed: Unknown Note (105)
Time: 34680, added: HARD Red
Time: 34680, added: HARD Yellow
Time: 34680, added: EXPERT Red
Time: 34680, added: EXPERT Yellow
Time: 34704, removed: EXPERT Red
Time: 34704, removed: HARD Red
Time: 34704, removed: HARD Yellow
Time: 34704, removed: EXPERT Yellow
Time: 34884, removed: HARD Yellow
Time: 34884, removed: EXPERT Kick
Time: 34884, removed: EXPERT Red
Time: 34884, removed: HARD Kick
Time: 34920, added: HARD Yellow
Time: 34920, added: EXPERT Kick
Time: 34920, added: EXPERT Red
Time: 34920, added: HARD Kick
Time: 34980, removed: HARD Red
Time: 34980, removed: MEDIUM Yellow
Time: 34980, removed: EXPERT Red
Time: 34980, removed: HARD Yellow
Time: 34980, removed: EXPERT Yellow
Time: 34980, removed: EASY Red
Time: 34980, removed: MEDIUM Red
Time: 35040, added: HARD Red
Time: 35040, added: MEDIUM Yellow
Time: 35040, added: EXPERT Red
Time: 35040, added: HARD Yellow
Time: 35040, added: EXPERT Yellow
Time: 35040, added: EASY Red
Time: 35040, added: MEDIUM Red
Time: 35064, removed: HARD Red
Time: 35064, removed: MEDIUM Yellow
Time: 35064, removed: HARD Yellow
Time: 35064, removed: EXPERT Red
Time: 35064, removed: EXPERT Yellow
Time: 35064, removed: EASY Red
Time: 35064, removed: MEDIUM Red
Time: 35244, removed: MEDIUM Yellow
Time: 35244, removed: HARD Yellow
Time: 35244, removed: EXPERT Red
Time: 35280, added: MEDIUM Yellow
Time: 35280, added: HARD Yellow
Time: 35280, added: EXPERT Red
Time: 35340, removed: EXPERT Kick
Time: 35340, removed: HARD Yellow
Time: 35340, removed: EXPERT Red
Time: 35340, removed: EASY Kick
Time: 35340, removed: HARD Kick
Time: 35400, added: EXPERT Kick
Time: 35400, added: HARD Yellow
Time: 35400, added: EXPERT Red
Time: 35400, added: EASY Kick
Time: 35400, added: HARD Kick
Time: 35424, removed: EXPERT Kick
Time: 35424, removed: EXPERT Red
Time: 35424, removed: HARD Yellow
Time: 35424, removed: EASY Kick
Time: 35424, removed: HARD Kick
Time: 35604, removed: HARD Red
Time: 35604, removed: HARD Yellow
Time: 35604, removed: EXPERT Red
Time: 35604, removed: EXPERT Yellow
Time: 35640, added: HARD Red
Time: 35640, added: HARD Yellow
Time: 35640, added: EXPERT Red
Time: 35640, added: EXPERT Yellow
Time: 35700, removed: MEDIUM Yellow
Time: 35700, removed: EXPERT Kick
Time: 35700, removed: EXPERT Red
Time: 35700, removed: HARD Yellow
Time: 35700, removed: EASY Kick
Time: 35700, removed: MEDIUM Kick
Time: 35700, removed: HARD Kick
Time: 35760, added: MEDIUM Yellow
Time: 35760, added: EXPERT Kick
Time: 35760, added: EXPERT Red
Time: 35760, added: HARD Yellow
Time: 35760, added: EASY Kick
Time: 35760, added: MEDIUM Kick
Time: 35760, added: HARD Kick
Time: 35784, removed: MEDIUM Yellow
Time: 35784, removed: EXPERT Kick
Time: 35784, removed: HARD Yellow
Time: 35784, removed: EXPERT Red
Time: 35784, removed: EASY Kick
Time: 35784, removed: MEDIUM Kick
Time: 35784, removed: HARD Kick
Time: 35964, removed: HARD Red
Time: 35964, removed: MEDIUM Yellow
Time: 35964, removed: EXPERT Red
Time: 35964, removed: HARD Yellow
Time: 35964, removed: EXPERT Yellow
Time: 35964, removed: EASY Red
Time: 35964, removed: MEDIUM Red
Time: 36000, added: HARD Red
Time: 36000, added: MEDIUM Yellow
Time: 36000, added: EXPERT Red
Time: 36000, added: HARD Yellow
Time: 36000, added: EXPERT Yellow
Time: 36000, added: EASY Red
Time: 36000, added: MEDIUM Red
Time: 36060, removed: EXPERT Red
Time: 36060, removed: HARD Yellow
Time: 36120, added: EXPERT Red
Time: 36120, added: HARD Yellow
Time: 36144, removed: HARD Yellow
Time: 36144, removed: EXPERT Red
Time: 36324, removed: HARD Red
Time: 36324, removed: HARD Yellow
Time: 36324, removed: EXPERT Red
Time: 36324, removed: EXPERT Yellow
Time: 36360, added: HARD Red
Time: 36360, added: HARD Yellow
Time: 36360, added: EXPERT Red
Time: 36360, added: EXPERT Yellow
Time: 36420, removed: MEDIUM Yellow
Time: 36420, removed: EXPERT Kick
Time: 36420, removed: EXPERT Red
Time: 36420, removed: HARD Yellow
Time: 36420, removed: EASY Kick
Time: 36420, removed: MEDIUM Kick
Time: 36420, removed: Unknown Note (105)
Time: 36420, removed: HARD Kick
Time: 36480, added: MEDIUM Yellow
Time: 36480, added: EXPERT Kick
Time: 36480, added: EXPERT Red
Time: 36480, added: HARD Yellow
Time: 36480, added: EASY Kick
Time: 36480, added: MEDIUM Kick
Time: 36480, added: HARD Kick
Time: 36504, removed: MEDIUM Yellow
Time: 36504, removed: EXPERT Kick
Time: 36504, removed: HARD Yellow
Time: 36504, removed: EXPERT Red
Time: 36504, removed: EASY Kick
Time: 36504, removed: MEDIUM Kick
Time: 36504, removed: Unknown Note (106)
Time: 36504, removed: HARD Kick
Time: 36684, removed: MEDIUM Yellow
Time: 36684, removed: EXPERT Kick
Time: 36684, removed: EXPERT Red
Time: 36684, removed: HARD Yellow
Time: 36684, removed: EASY Kick
Time: 36684, removed: MEDIUM Kick
Time: 36684, removed: HARD Kick
Time: 36720, added: MEDIUM Yellow
Time: 36720, added: EXPERT Kick
Time: 36720, added: EXPERT Red
Time: 36720, added: HARD Yellow
Time: 36720, added: EASY Kick
Time: 36720, added: MEDIUM Kick
Time: 36720, added: HARD Kick
Time: 36780, removed: HARD Yellow
Time: 36780, removed: EXPERT Kick
Time: 36780, removed: EXPERT Red
Time: 36780, removed: HARD Kick
Time: 36840, added: HARD Yellow
Time: 36840, added: EXPERT Kick
Time: 36840, added: EXPERT Red
Time: 36840, added: HARD Kick
Time: 36864, removed: EXPERT Red
Time: 36864, removed: EXPERT Kick
Time: 36864, removed: HARD Yellow
Time: 36864, removed: HARD Kick
Time: 37044, removed: EXPERT Red
Time: 37044, removed: HARD Yellow
Time: 37080, added: EXPERT Red
Time: 37080, added: HARD Yellow
Time: 37140, removed: MEDIUM Yellow
Time: 37140, removed: EXPERT Kick
Time: 37140, removed: HARD Yellow
Time: 37140, removed: EXPERT Red
Time: 37140, removed: MEDIUM Kick
Time: 37140, removed: HARD Kick
Time: 37200, added: MEDIUM Yellow
Time: 37200, added: EXPERT Kick
Time: 37200, added: HARD Yellow
Time: 37200, added: EXPERT Red
Time: 37200, added: MEDIUM Kick
Time: 37200, added: HARD Kick
Time: 37224, removed: MEDIUM Yellow
Time: 37224, removed: EXPERT Kick
Time: 37224, removed: HARD Yellow
Time: 37224, removed: EXPERT Red
Time: 37224, removed: MEDIUM Kick
Time: 37224, removed: HARD Kick
Time: 37404, removed: MEDIUM Yellow
Time: 37404, removed: DRUM FILL
Time: 37404, removed: HARD Yellow
Time: 37404, removed: EXPERT Red
Time: 37404, removed: DRUM FILL
Time: 37404, removed: DRUM FILL (use all 5)
Time: 37404, removed: DRUM FILL
Time: 37404, removed: DRUM FILL
Time: 37404, removed: Unknown Note (106)
Time: 37440, added: MEDIUM Yellow
Time: 37440, added: DRUM FILL
Time: 37440, added: HARD Yellow
Time: 37440, added: EXPERT Red
Time: 37440, added: DRUM FILL
Time: 37440, added: DRUM FILL (use all 5)
Time: 37440, added: DRUM FILL
Time: 37440, added: DRUM FILL
Time: 37500, removed: HARD Red
Time: 37500, removed: HARD Yellow
Time: 37500, removed: EXPERT Red
Time: 37500, removed: EXPERT Yellow
Time: 37560, added: HARD Red
Time: 37560, added: HARD Yellow
Time: 37560, added: EXPERT Red
Time: 37560, added: EXPERT Yellow
Time: 37584, removed: EXPERT Red
Time: 37584, removed: HARD Red
Time: 37584, removed: HARD Yellow
Time: 37584, removed: EXPERT Yellow
Time: 37764, removed: EXPERT Red
Time: 37764, removed: HARD Yellow
Time: 37800, added: EXPERT Red
Time: 37800, added: HARD Yellow
Time: 37860, removed: HARD Red
Time: 37860, removed: EXPERT Red
Time: 37860, removed: EXPERT Yellow
Time: 37860, removed: EASY Red
Time: 37860, removed: MEDIUM Red
Time: 37920, added: HARD Red
Time: 37920, added: EXPERT Red
Time: 37920, added: EXPERT Yellow
Time: 37920, added: EASY Red
Time: 37920, added: MEDIUM Red
Time: 37944, removed: HARD Red
Time: 37944, removed: EASY Red
Time: 37944, removed: MEDIUM Red
Time: 37944, removed: EXPERT Yellow
Time: 38124, removed: HARD Red
Time: 38124, removed: EXPERT Red
Time: 38124, removed: EXPERT Yellow
Time: 38124, removed: EASY Red
Time: 38124, removed: MEDIUM Red
Time: 38160, added: HARD Red
Time: 38160, added: EXPERT Red
Time: 38160, added: EXPERT Yellow
Time: 38160, added: EASY Red
Time: 38160, added: MEDIUM Red
Time: 38220, removed: HARD Red
Time: 38220, removed: EXPERT Yellow
Time: 38280, added: HARD Red
Time: 38280, added: EXPERT Yellow
Time: 38304, removed: HARD Red
Time: 38304, removed: EXPERT Yellow
Time: 38396, removed: Unknown Note (106), added: EXPERT Yellow
Time: 38484, removed: HARD Red
Time: 38484, removed: HARD Yellow
Time: 38484, removed: EXPERT Red
Time: 38484, removed: EXPERT Yellow
Time: 38520, added: HARD Red
Time: 38520, added: HARD Yellow
Time: 38520, added: EXPERT Red
Time: 38520, added: EXPERT Yellow
Time: 38580, removed: MEDIUM Yellow
Time: 38580, removed: HARD Yellow
Time: 38580, removed: EXPERT Red
Time: 38640, added: MEDIUM Yellow
Time: 38640, added: HARD Yellow
Time: 38640, added: EXPERT Red
Time: 38664, removed: MEDIUM Yellow
Time: 38664, removed: HARD Yellow
Time: 38664, removed: EXPERT Red
Time: 38844, removed: HARD Red
Time: 38844, removed: MEDIUM Yellow
Time: 38844, removed: EXPERT Red
Time: 38844, removed: HARD Yellow
Time: 38844, removed: EXPERT Yellow
Time: 38844, removed: EASY Red
Time: 38844, removed: MEDIUM Red
Time: 38880, added: HARD Red
Time: 38880, added: MEDIUM Yellow
Time: 38880, added: EXPERT Red
Time: 38880, added: HARD Yellow
Time: 38880, added: EXPERT Yellow
Time: 38880, added: EASY Red
Time: 38880, added: MEDIUM Red
Time: 38940, removed: EXPERT Red
Time: 38940, removed: HARD Yellow
Time: 39000, added: EXPERT Red
Time: 39000, added: HARD Yellow
Time: 39024, removed: HARD Yellow
Time: 39024, removed: EXPERT Red
Time: 39204, removed: EXPERT Kick
Time: 39204, removed: HARD Yellow
Time: 39204, removed: EXPERT Red
Time: 39204, removed: EASY Kick
Time: 39204, removed: HARD Kick
Time: 39240, added: EXPERT Kick
Time: 39240, added: HARD Yellow
Time: 39240, added: EXPERT Red
Time: 39240, added: EASY Kick
Time: 39240, added: HARD Kick
Time: 39300, removed: MEDIUM Yellow
Time: 39300, removed: HARD Yellow
Time: 39300, removed: EXPERT Red
Time: 39300, removed: Unknown Note (106)
Time: 39360, added: MEDIUM Yellow
Time: 39360, added: HARD Yellow
Time: 39360, added: EXPERT Red
Time: 39384, removed: MEDIUM Yellow
Time: 39384, removed: HARD Yellow
Time: 39384, removed: Unknown Note (105)
Time: 39384, removed: EXPERT Red
Time: 39564, removed: MEDIUM Yellow
Time: 39564, removed: EXPERT Kick
Time: 39564, removed: EXPERT Red
Time: 39564, removed: HARD Yellow
Time: 39564, removed: EASY Kick
Time: 39564, removed: MEDIUM Kick
Time: 39564, removed: HARD Kick
Time: 39600, added: MEDIUM Yellow
Time: 39600, added: EXPERT Kick
Time: 39600, added: EXPERT Red
Time: 39600, added: HARD Yellow
Time: 39600, added: EASY Kick
Time: 39600, added: MEDIUM Kick
Time: 39600, added: HARD Kick
Time: 39660, removed: EXPERT Red
Time: 39660, removed: HARD Yellow
Time: 39720, added: EXPERT Red
Time: 39720, added: HARD Yellow
Time: 39744, removed: HARD Yellow
Time: 39744, removed: EXPERT Red
Time: 39924, removed: EXPERT Red
Time: 39924, removed: HARD Yellow
Time: 39960, added: EXPERT Red
Time: 39960, added: HARD Yellow
Time: 40020, removed: MEDIUM Yellow
Time: 40020, removed: HARD Yellow
Time: 40020, removed: EXPERT Red
Time: 40080, added: MEDIUM Yellow
Time: 40080, added: HARD Yellow
Time: 40080, added: EXPERT Red
Time: 40104, removed: MEDIUM Yellow
Time: 40104, removed: HARD Yellow
Time: 40104, removed: EXPERT Red
Time: 40284, removed: MEDIUM Yellow
Time: 40284, removed: EXPERT Kick
Time: 40284, removed: EXPERT Red
Time: 40284, removed: HARD Yellow
Time: 40284, removed: EASY Kick
Time: 40284, removed: MEDIUM Kick
Time: 40284, removed: OVERDRIVE
Time: 40284, removed: HARD Kick
Time: 40320, added: MEDIUM Yellow
Time: 40320, added: EXPERT Kick
Time: 40320, added: EXPERT Red
Time: 40320, added: HARD Yellow
Time: 40320, added: EASY Kick
Time: 40320, added: MEDIUM Kick
Time: 40320, added: OVERDRIVE
Time: 40320, added: HARD Kick
Time: 40380, removed: HARD Red
Time: 40380, removed: HARD Yellow
Time: 40380, removed: EXPERT Red
Time: 40380, removed: EXPERT Yellow
Time: 40440, added: HARD Red
Time: 40440, added: HARD Yellow
Time: 40440, added: EXPERT Red
Time: 40440, added: EXPERT Yellow
Time: 40464, removed: EXPERT Red
Time: 40464, removed: HARD Red
Time: 40464, removed: HARD Yellow
Time: 40464, removed: EXPERT Yellow
Time: 40644, removed: HARD Yellow
Time: 40644, removed: EXPERT Kick
Time: 40644, removed: EXPERT Red
Time: 40644, removed: HARD Kick
Time: 40680, added: HARD Yellow
Time: 40680, added: EXPERT Kick
Time: 40680, added: EXPERT Red
Time: 40680, added: HARD Kick
Time: 40740, removed: HARD Red
Time: 40740, removed: MEDIUM Yellow
Time: 40740, removed: EXPERT Red
Time: 40740, removed: HARD Yellow
Time: 40740, removed: EXPERT Yellow
Time: 40740, removed: EASY Red
Time: 40740, removed: MEDIUM Red
Time: 40800, added: HARD Red
Time: 40800, added: MEDIUM Yellow
Time: 40800, added: EXPERT Red
Time: 40800, added: HARD Yellow
Time: 40800, added: EXPERT Yellow
Time: 40800, added: EASY Red
Time: 40800, added: MEDIUM Red
Time: 40824, removed: HARD Red
Time: 40824, removed: MEDIUM Yellow
Time: 40824, removed: HARD Yellow
Time: 40824, removed: EXPERT Red
Time: 40824, removed: EXPERT Yellow
Time: 40824, removed: EASY Red
Time: 40824, removed: MEDIUM Red
Time: 41004, removed: MEDIUM Yellow
Time: 41004, removed: HARD Yellow
Time: 41004, removed: EXPERT Red
Time: 41040, added: MEDIUM Yellow
Time: 41040, added: HARD Yellow
Time: 41040, added: EXPERT Red
Time: 41100, removed: EXPERT Kick
Time: 41100, removed: HARD Yellow
Time: 41100, removed: EXPERT Red
Time: 41100, removed: EASY Kick
Time: 41100, removed: HARD Kick
Time: 41160, added: EXPERT Kick
Time: 41160, added: HARD Yellow
Time: 41160, added: EXPERT Red
Time: 41160, added: EASY Kick
Time: 41160, added: OVERDRIVE
Time: 41160, added: HARD Kick
Time: 41184, removed: EXPERT Kick
Time: 41184, removed: EXPERT Red
Time: 41184, removed: HARD Yellow
Time: 41184, removed: EASY Kick
Time: 41184, removed: OVERDRIVE
Time: 41184, removed: HARD Kick
Time: 41280, removed: Unknown Note (105)
Time: 41364, removed: HARD Red
Time: 41364, removed: HARD Yellow
Time: 41364, removed: EXPERT Red
Time: 41364, removed: EXPERT Yellow
Time: 41400, added: HARD Red
Time: 41400, added: HARD Yellow
Time: 41400, added: EXPERT Red
Time: 41400, added: EXPERT Yellow
Time: 41460, removed: MEDIUM Yellow
Time: 41460, removed: EXPERT Kick
Time: 41460, removed: EXPERT Red
Time: 41460, removed: HARD Yellow
Time: 41460, removed: EASY Kick
Time: 41460, removed: MEDIUM Kick
Time: 41460, removed: HARD Kick
Time: 41520, added: MEDIUM Yellow
Time: 41520, added: EXPERT Kick
Time: 41520, added: EXPERT Red
Time: 41520, added: HARD Yellow
Time: 41520, added: EASY Kick
Time: 41520, added: MEDIUM Kick
Time: 41520, added: HARD Kick
Time: 41544, removed: MEDIUM Yellow
Time: 41544, removed: EXPERT Kick
Time: 41544, removed: HARD Yellow
Time: 41544, removed: EXPERT Red
Time: 41544, removed: EASY Kick
Time: 41544, removed: MEDIUM Kick
Time: 41544, removed: HARD Kick
Time: 41724, removed: HARD Red
Time: 41724, removed: MEDIUM Yellow
Time: 41724, removed: EXPERT Red
Time: 41724, removed: HARD Yellow
Time: 41724, removed: EXPERT Yellow
Time: 41724, removed: EASY Red
Time: 41724, removed: MEDIUM Red
Time: 41760, added: HARD Red
Time: 41760, added: MEDIUM Yellow
Time: 41760, added: EXPERT Red
Time: 41760, added: HARD Yellow
Time: 41760, added: EXPERT Yellow
Time: 41760, added: EASY Red
Time: 41760, added: MEDIUM Red
Time: 41820, removed: HARD Yellow
Time: 41820, removed: EXPERT Kick
Time: 41820, removed: EXPERT Red
Time: 41820, removed: HARD Kick
Time: 41880, added: HARD Yellow
Time: 41880, added: EXPERT Kick
Time: 41880, added: EXPERT Red
Time: 41880, added: HARD Kick
Time: 41904, removed: EXPERT Red
Time: 41904, removed: EXPERT Kick
Time: 41904, removed: HARD Yellow
Time: 41904, removed: HARD Kick
Time: 42084, removed: HARD Red
Time: 42084, removed: HARD Yellow
Time: 42084, removed: EXPERT Red
Time: 42084, removed: EXPERT Yellow
Time: 42120, added: HARD Red
Time: 42120, added: HARD Yellow
Time: 42120, added: EXPERT Red
Time: 42120, added: EXPERT Yellow
Time: 42180, removed: DRUM FILL
Time: 42180, removed: MEDIUM Yellow
Time: 42180, removed: EXPERT Kick
Time: 42180, removed: EXPERT Red
Time: 42180, removed: HARD Yellow
Time: 42180, removed: DRUM FILL
Time: 42180, removed: EASY Kick
Time: 42180, removed: MEDIUM Kick
Time: 42180, removed: DRUM FILL (use all 5)
Time: 42180, removed: DRUM FILL
Time: 42180, removed: DRUM FILL
Time: 42180, removed: HARD Kick
Time: 42236, added: DRUM FILL
Time: 42236, added: MEDIUM Yellow
Time: 42236, added: EXPERT Kick
Time: 42236, added: EXPERT Red
Time: 42236, added: HARD Yellow
Time: 42236, added: DRUM FILL
Time: 42236, added: EASY Kick
Time: 42236, added: MEDIUM Kick
Time: 42236, added: DRUM FILL (use all 5)
Time: 42236, added: DRUM FILL
Time: 42236, added: DRUM FILL
Time: 42236, added: HARD Kick
Time: 42264, removed: MEDIUM Yellow
Time: 42264, removed: EXPERT Kick
Time: 42264, removed: HARD Yellow
Time: 42264, removed: EXPERT Red
Time: 42264, removed: EASY Kick
Time: 42264, removed: MEDIUM Kick
Time: 42264, removed: Unknown Note (106)
Time: 42264, removed: HARD Kick
Time: 42444, removed: MEDIUM Yellow
Time: 42444, removed: HARD Yellow
Time: 42444, removed: EXPERT Red
Time: 42480, added: MEDIUM Yellow
Time: 42480, added: HARD Yellow
Time: 42480, added: EXPERT Red
Time: 42540, removed: HARD Yellow
Time: 42540, removed: EXPERT Kick
Time: 42540, removed: EXPERT Red
Time: 42540, removed: HARD Kick
Time: 42600, added: HARD Yellow
Time: 42600, added: EXPERT Kick
Time: 42600, added: EXPERT Red
Time: 42600, added: HARD Kick
Time: 42624, removed: EXPERT Red
Time: 42624, removed: EXPERT Kick
Time: 42624, removed: HARD Yellow
Time: 42624, removed: HARD Kick
Time: 42804, removed: EXPERT Red
Time: 42804, removed: HARD Yellow
Time: 42840, added: EXPERT Red
Time: 42840, added: HARD Yellow
Time: 42900, removed: MEDIUM Yellow
Time: 42900, removed: HARD Yellow
Time: 42900, removed: EXPERT Red
Time: 42960, added: MEDIUM Yellow
Time: 42960, added: HARD Yellow
Time: 42960, added: EXPERT Red
Time: 42984, removed: MEDIUM Yellow
Time: 42984, removed: HARD Yellow
Time: 42984, removed: EXPERT Red
Time: 43164, removed: MEDIUM Yellow
Time: 43164, removed: HARD Yellow
Time: 43164, removed: EXPERT Red
Time: 43200, added: MEDIUM Yellow
Time: 43200, added: HARD Yellow
Time: 43200, added: EXPERT Red
Time: 43260, removed: HARD Red
Time: 43260, removed: HARD Yellow
Time: 43260, removed: EXPERT Red
Time: 43260, removed: EXPERT Yellow
Time: 43320, added: HARD Red
Time: 43320, added: HARD Yellow
Time: 43320, added: EXPERT Red
Time: 43320, added: EXPERT Yellow
Time: 43344, removed: EXPERT Red
Time: 43344, removed: HARD Red
Time: 43344, removed: HARD Yellow
Time: 43344, removed: EXPERT Yellow
Time: 43524, removed: EXPERT Red
Time: 43524, removed: HARD Yellow
Time: 43560, added: EXPERT Red
Time: 43560, added: HARD Yellow
Time: 43620, removed: HARD Red
Time: 43620, removed: MEDIUM Yellow
Time: 43620, removed: EXPERT Red
Time: 43620, removed: HARD Yellow
Time: 43620, removed: EXPERT Yellow
Time: 43620, removed: EASY Red
Time: 43620, removed: MEDIUM Red
Time: 43680, added: HARD Red
Time: 43680, added: MEDIUM Yellow
Time: 43680, added: EXPERT Red
Time: 43680, added: HARD Yellow
Time: 43680, added: EXPERT Yellow
Time: 43680, added: EASY Red
Time: 43680, added: MEDIUM Red
Time: 43704, removed: HARD Red
Time: 43704, removed: MEDIUM Yellow
Time: 43704, removed: HARD Yellow
Time: 43704, removed: EXPERT Red
Time: 43704, removed: EXPERT Yellow
Time: 43704, removed: EASY Red
Time: 43704, removed: MEDIUM Red
Time: 43884, removed: MEDIUM Yellow
Time: 43884, removed: HARD Yellow
Time: 43884, removed: EXPERT Red
Time: 43920, added: MEDIUM Yellow
Time: 43920, added: HARD Yellow
Time: 43920, added: EXPERT Red
Time: 43980, removed: HARD Red
Time: 43980, removed: HARD Yellow
Time: 43980, removed: EXPERT Red
Time: 43980, removed: EXPERT Yellow
Time: 44040, added: HARD Red
Time: 44040, added: HARD Yellow
Time: 44040, added: EXPERT Red
Time: 44040, added: EXPERT Yellow
Time: 44064, removed: EXPERT Red
Time: 44064, removed: HARD Red
Time: 44064, removed: HARD Yellow
Time: 44064, removed: EXPERT Yellow
Time: 44160, removed: Unknown Note (106)
Time: 44244, removed: HARD Red
Time: 44244, removed: HARD Yellow
Time: 44244, removed: EXPERT Red
Time: 44244, removed: EXPERT Yellow
Time: 44280, added: HARD Red
Time: 44280, added: HARD Yellow
Time: 44280, added: EXPERT Red
Time: 44280, added: EXPERT Yellow
Time: 44340, removed: MEDIUM Yellow
Time: 44340, removed: EXPERT Kick
Time: 44340, removed: EXPERT Red
Time: 44340, removed: HARD Yellow
Time: 44340, removed: EASY Kick
Time: 44340, removed: MEDIUM Kick
Time: 44340, removed: HARD Kick
Time: 44400, added: MEDIUM Yellow
Time: 44400, added: EXPERT Kick
Time: 44400, added: EXPERT Red
Time: 44400, added: HARD Yellow
Time: 44400, added: EASY Kick
Time: 44400, added: MEDIUM Kick
Time: 44400, added: HARD Kick
Time: 44424, removed: MEDIUM Yellow
Time: 44424, removed: EXPERT Kick
Time: 44424, removed: HARD Yellow
Time: 44424, removed: EXPERT Red
Time: 44424, removed: EASY Kick
Time: 44424, removed: MEDIUM Kick
Time: 44424, removed: HARD Kick
Time: 44604, removed: HARD Red
Time: 44604, removed: MEDIUM Yellow
Time: 44604, removed: EXPERT Red
Time: 44604, removed: HARD Yellow
Time: 44604, removed: EXPERT Yellow
Time: 44604, removed: EASY Red
Time: 44604, removed: MEDIUM Red
Time: 44640, added: HARD Red
Time: 44640, added: MEDIUM Yellow
Time: 44640, added: EXPERT Red
Time: 44640, added: HARD Yellow
Time: 44640, added: EXPERT Yellow
Time: 44640, added: EASY Red
Time: 44640, added: MEDIUM Red
Time: 44700, removed: EXPERT Red
Time: 44700, removed: HARD Yellow
Time: 44760, added: EXPERT Red
Time: 44760, added: HARD Yellow
Time: 44784, removed: HARD Yellow
Time: 44784, removed: EXPERT Red
Time: 44964, removed: EXPERT Kick
Time: 44964, removed: HARD Yellow
Time: 44964, removed: EXPERT Red
Time: 44964, removed: EASY Kick
Time: 44964, removed: HARD Kick
Time: 45000, added: EXPERT Kick
Time: 45000, added: HARD Yellow
Time: 45000, added: EXPERT Red
Time: 45000, added: EASY Kick
Time: 45000, added: HARD Kick
Time: 45060, removed: MEDIUM Yellow
Time: 45060, removed: DRUM FILL
Time: 45060, removed: HARD Yellow
Time: 45060, removed: EXPERT Red
Time: 45060, removed: DRUM FILL
Time: 45060, removed: DRUM FILL (use all 5)
Time: 45060, removed: DRUM FILL
Time: 45060, removed: DRUM FILL
Time: 45120, added: MEDIUM Yellow
Time: 45120, added: DRUM FILL
Time: 45120, added: HARD Yellow
Time: 45120, added: EXPERT Red
Time: 45120, added: DRUM FILL
Time: 45120, added: DRUM FILL (use all 5)
Time: 45120, added: DRUM FILL
Time: 45120, added: DRUM FILL
Time: 45144, removed: MEDIUM Yellow
Time: 45144, removed: HARD Yellow
Time: 45144, removed: EXPERT Red
Time: 45324, removed: MEDIUM Yellow
Time: 45324, removed: EXPERT Kick
Time: 45324, removed: EXPERT Red
Time: 45324, removed: HARD Yellow
Time: 45324, removed: EASY Kick
Time: 45324, removed: MEDIUM Kick
Time: 45324, removed: HARD Kick
Time: 45360, added: MEDIUM Yellow
Time: 45360, added: EXPERT Kick
Time: 45360, added: EXPERT Red
Time: 45360, added: HARD Yellow
Time: 45360, added: EASY Kick
Time: 45360, added: MEDIUM Kick
Time: 45360, added: HARD Kick
Time: 45420, removed: EXPERT Red
Time: 45420, removed: HARD Yellow
Time: 45480, added: EXPERT Red
Time: 45480, added: HARD Yellow
Time: 45504, removed: HARD Yellow
Time: 45504, removed: EXPERT Red
Time: 45600, added: EXPERT Red
Time: 45684, removed: HARD Red
Time: 45684, removed: EXPERT Kick
Time: 45684, removed: EXPERT Yellow
Time: 45720, added: HARD Red
